Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[164]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [164]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [147]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [166]
[165]    0.0    0.00    0.00       2         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [165]
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [164]
                0.00    0.00       2/2007835     unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [77]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [13]
[166]    0.0    0.00    0.00       2         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [166]
                0.00    0.00       2/4           std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [139]
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [165]
                0.00    0.00       2/6           std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [136]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z7addEdgeRSt6vectorIS_IiSaIiEESaIS1_EEii [206]
[167]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [167]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::allocator() [175]
[168]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::new_allocator() [168]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<bool>::~allocator() [176]
[169]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<bool>::~new_allocator() [169]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [194]
[170]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [170]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [195]
[171]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [171]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [174]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [178]
[172]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [172]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [177]
[173]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::new_allocator() [173]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [171]
[174]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [174]
-----------------------------------------------
                0.00    0.00       1/1           findSCCs(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[175]    0.0    0.00    0.00       1         std::allocator<bool>::allocator() [175]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::new_allocator() [168]
-----------------------------------------------
                0.00    0.00       1/1           findSCCs(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[176]    0.0    0.00    0.00       1         std::allocator<bool>::~allocator() [176]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<bool>::~new_allocator() [169]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [192]
[177]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [177]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator() [173]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [188]
[178]    0.0    0.00    0.00       1         std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [178]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [172]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [185]
[179]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [179]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [182]
                0.00    0.00       1/3000001     std::allocator<int>::allocator() [71]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [186]
[180]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [180]
                0.00    0.00       1/3000001     std::allocator<int>::~allocator() [72]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [184]
[181]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [181]
                0.00    0.00       1/7814        std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [108]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [179]
[182]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [182]
                0.00    0.00       2/2           std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [161]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [186]
[183]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [183]
                0.00    0.00       1/7814        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [109]
-----------------------------------------------
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [185]
[184]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [184]
                0.00    0.00       2/39093       std::__deque_buf_size(unsigned long) [104]
                0.00    0.00       2/15650       std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [106]
                0.00    0.00       1/1000022     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [89]
                0.00    0.00       1/12          std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [124]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [181]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::deque() [198]
[185]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [185]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [179]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [184]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [199]
[186]    0.0    0.00    0.00       1         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [186]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [183]
                0.00    0.00       1/12          std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [125]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [180]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [52]
[187]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [187]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [160]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [195]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [192]
[188]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [188]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [178]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [159]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [193]
[189]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [189]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [150]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [193]
[190]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [190]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [148]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [191]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [194]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [190]
[191]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [191]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [159]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [53]
[192]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [192]
                0.00    0.00       1/1           std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [177]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [188]
                0.00    0.00       1/2           std::allocator<unsigned long>::~allocator() [150]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::~vector() [202]
[193]    0.0    0.00    0.00       1         std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [193]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [190]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [189]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [190]
[194]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [194]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [170]
-----------------------------------------------
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [187]
[195]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [195]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [171]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [199]
[196]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [196]
-----------------------------------------------
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::~deque() [199]
[197]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::end() [197]
                0.00    0.00       1/1000002     std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [94]
-----------------------------------------------
                0.00    0.00       1/1           findSCCs(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[198]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::deque() [198]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::_Deque_base() [185]
-----------------------------------------------
                0.00    0.00       1/1           findSCCs(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[199]    0.0    0.00    0.00       1         std::deque<int, std::allocator<int> >::~deque() [199]
                0.00    0.00       1/1000001     std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [96]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::end() [197]
                0.00    0.00       1/1000001     std::deque<int, std::allocator<int> >::begin() [97]
                0.00    0.00       1/1           std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [196]
                0.00    0.00       1/1           std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [186]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [53]
[200]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [200]
                0.00    0.00       1/2           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [148]
-----------------------------------------------
                0.00    0.00       1/1           findSCCs(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[201]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::end() [201]
-----------------------------------------------
                0.00    0.00       1/1           findSCCs(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[202]    0.0    0.00    0.00       1         std::vector<bool, std::allocator<bool> >::~vector() [202]
                0.00    0.00       1/1           std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [193]
-----------------------------------------------
                0.00    0.00       1/1           findSCCs(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[203]    0.0    0.00    0.00       1         void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [203]
                0.00    0.00       1/1           void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [204]
-----------------------------------------------
                0.00    0.00       1/1           void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [203]
[204]    0.0    0.00    0.00       1         void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [204]
                0.00    0.00       1/1           std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [205]
-----------------------------------------------
                0.00    0.00       1/1           void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&) [204]
[205]    0.0    0.00    0.00       1         std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&) [205]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [16] transposeGraph(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [179] std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [39] std::deque<int, std::allocator<int> >::push_front(int const&)
 [167] __static_initialization_and_destruction_0(int, int) [180] std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [50] std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
   [3] DFSUtil(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&) [124] std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [196] std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&)
  [51] addEdge(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, int) [181] std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [111] std::deque<int, std::allocator<int> >::_M_pop_front_aux()
   [2] findSCCs(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [182] std::_Deque_base<int, std::allocator<int> >::_Deque_impl_data::_Deque_impl_data() [48] void std::deque<int, std::allocator<int> >::_M_push_front_aux<int const&>(int const&)
   [7] fillOrder(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [108] std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [129] std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool)
 [121] __gnu_cxx::new_allocator<int*>::deallocate(int**, unsigned long) [183] std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [112] std::deque<int, std::allocator<int> >::_M_reserve_map_at_front(unsigned long)
 [122] __gnu_cxx::new_allocator<int*>::allocate(unsigned long, void const*) [125] std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [197] std::deque<int, std::allocator<int> >::end()
 [115] __gnu_cxx::new_allocator<int*>::new_allocator() [184] std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [97] std::deque<int, std::allocator<int> >::begin()
 [116] __gnu_cxx::new_allocator<int*>::~new_allocator() [109] std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [102] std::deque<int, std::allocator<int> >::front()
 [143] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [96] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [103] std::deque<int, std::allocator<int> >::pop_front()
 [144] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::allocate(unsigned long, void const*) [185] std::_Deque_base<int, std::allocator<int> >::_Deque_base() [198] std::deque<int, std::allocator<int> >::deque()
 [137] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > > const&) [186] std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [199] std::deque<int, std::allocator<int> >::~deque()
 [145] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator() [128] int** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int*>(int* const*, int* const*, int**) [165] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&)
 [135] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator() [21] void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [166] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&)
 [168] __gnu_cxx::new_allocator<bool>::new_allocator() [73] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [12] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_default_initialize(unsigned long)
 [169] __gnu_cxx::new_allocator<bool>::~new_allocator() [151] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_allocate(unsigned long) [13] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&)
  [85] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [152] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<int, std::allocator<int> > > const&) [22] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector()
  [99] void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [153] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl() [30] std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long)
  [86] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [154] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_deallocate(std::vector<int, std::allocator<int> >*, unsigned long) [52] std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
  [40] void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [155] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_create_storage(unsigned long) [200] std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool)
  [69] __gnu_cxx::new_allocator<int>::new_allocator() [156] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl_data::_Vector_impl_data() [201] std::vector<bool, std::allocator<bool> >::end()
  [70] __gnu_cxx::new_allocator<int>::~new_allocator() [140] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [8] std::vector<bool, std::allocator<bool> >::begin()
 [170] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [157] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [53] std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
 [171] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [158] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [202] std::vector<bool, std::allocator<bool> >::~vector()
 [172] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [93] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [4] std::vector<bool, std::allocator<bool> >::operator[](unsigned long)
 [173] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [74] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [37] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
 [146] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [75] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [79] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
  [35] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [43] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [80] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
  [90] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [76] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [6] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  [92] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [42] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [45] std::vector<int, std::allocator<int> >::end()
